s1,s2,Re(r_ibc3_reduced.tm),Im(r_ibc3_reduced.tm),Abs(r_ibc3_reduced.tm),Arg(r_ibc3_reduced.tm),Re(r_ibc3_reduced.te),Im(r_ibc3_reduced.te),Abs(r_ibc3_reduced.te),Arg(r_ibc3_reduced.te)
+5.22000000E-01,+0.00000000E+00,-7.33021372E-01,+6.80205608E-01,+1.00000000E+00,+2.39354956E+00,-7.72405210E-01,+6.35130059E-01,+1.00000000E+00,+2.45341576E+00
+5.23000000E-01,+0.00000000E+00,-7.33679597E-01,+6.79495584E-01,+1.00000000E+00,+2.39451775E+00,-7.73105637E-01,+6.34277285E-01,+1.00000000E+00,+2.45451931E+00
+5.24000000E-01,+0.00000000E+00,-7.34338918E-01,+6.78782994E-01,+1.00000000E+00,+2.39548857E+00,-7.73806481E-01,+6.33422079E-01,+1.00000000E+00,+2.45562501E+00
+5.25000000E-01,+0.00000000E+00,-7.34999333E-01,+6.78067828E-01,+1.00000000E+00,+2.39646202E+00,-7.74507736E-01,+6.32564437E-01,+1.00000000E+00,+2.45673285E+00
+5.26000000E-01,+0.00000000E+00,-7.35660841E-01,+6.77350077E-01,+1.00000000E+00,+2.39743812E+00,-7.75209398E-01,+6.31704353E-01,+1.00000000E+00,+2.45784283E+00
+5.27000000E-01,+0.00000000E+00,-7.36323439E-01,+6.76629732E-01,+1.00000000E+00,+2.39841686E+00,-7.75911461E-01,+6.30841822E-01,+1.00000000E+00,+2.45895497E+00
+5.28000000E-01,+0.00000000E+00,-7.36987125E-01,+6.75906781E-01,+1.00000000E+00,+2.39939825E+00,-7.76613921E-01,+6.29976839E-01,+1.00000000E+00,+2.46006927E+00
+5.29000000E-01,+0.00000000E+00,-7.37651899E-01,+6.75181217E-01,+1.00000000E+00,+2.40038231E+00,-7.77316772E-01,+6.29109399E-01,+1.00000000E+00,+2.46118571E+00
+5.30000000E-01,+0.00000000E+00,-7.38317758E-01,+6.74453028E-01,+1.00000000E+00,+2.40136904E+00,-7.78020009E-01,+6.28239496E-01,+1.00000000E+00,+2.46230431E+00
+5.31000000E-01,+0.00000000E+00,-7.38984701E-01,+6.73722206E-01,+1.00000000E+00,+2.40235844E+00,-7.78723628E-01,+6.27367126E-01,+1.00000000E+00,+2.46342508E+00
+5.32000000E-01,+0.00000000E+00,-7.39652726E-01,+6.72988741E-01,+1.00000000E+00,+2.40335052E+00,-7.79427623E-01,+6.26492283E-01,+1.00000000E+00,+2.46454800E+00
+5.33000000E-01,+0.00000000E+00,-7.40321830E-01,+6.72252622E-01,+1.00000000E+00,+2.40434529E+00,-7.80131989E-01,+6.25614961E-01,+1.00000000E+00,+2.46567309E+00
+5.34000000E-01,+0.00000000E+00,-7.40992013E-01,+6.71513839E-01,+1.00000000E+00,+2.40534276E+00,-7.80836721E-01,+6.24735156E-01,+1.00000000E+00,+2.46680035E+00
+5.35000000E-01,+0.00000000E+00,-7.41663272E-01,+6.70772384E-01,+1.00000000E+00,+2.40634294E+00,-7.81541814E-01,+6.23852862E-01,+1.00000000E+00,+2.46792977E+00
+5.36000000E-01,+0.00000000E+00,-7.42335606E-01,+6.70028244E-01,+1.00000000E+00,+2.40734582E+00,-7.82247263E-01,+6.22968073E-01,+1.00000000E+00,+2.46906137E+00
+5.37000000E-01,+0.00000000E+00,-7.43009012E-01,+6.69281411E-01,+1.00000000E+00,+2.40835142E+00,-7.82953062E-01,+6.22080785E-01,+1.00000000E+00,+2.47019514E+00
+5.38000000E-01,+0.00000000E+00,-7.43683490E-01,+6.68531875E-01,+1.00000000E+00,+2.40935975E+00,-7.83659207E-01,+6.21190991E-01,+1.00000000E+00,+2.47133108E+00
+5.39000000E-01,+0.00000000E+00,-7.44359036E-01,+6.67779624E-01,+1.00000000E+00,+2.41037081E+00,-7.84365692E-01,+6.20298687E-01,+1.00000000E+00,+2.47246921E+00
+5.40000000E-01,+0.00000000E+00,-7.45035649E-01,+6.67024649E-01,+1.00000000E+00,+2.41138461E+00,-7.85072513E-01,+6.19403866E-01,+1.00000000E+00,+2.47360951E+00
+5.41000000E-01,+0.00000000E+00,-7.45713327E-01,+6.66266939E-01,+1.00000000E+00,+2.41240116E+00,-7.85779663E-01,+6.18506524E-01,+1.00000000E+00,+2.47475200E+00
+5.42000000E-01,+0.00000000E+00,-7.46392069E-01,+6.65506484E-01,+1.00000000E+00,+2.41342046E+00,-7.86487139E-01,+6.17606655E-01,+1.00000000E+00,+2.47589668E+00
+5.43000000E-01,+0.00000000E+00,-7.47071871E-01,+6.64743273E-01,+1.00000000E+00,+2.41444253E+00,-7.87194934E-01,+6.16704253E-01,+1.00000000E+00,+2.47704355E+00
+5.44000000E-01,+0.00000000E+00,-7.47752733E-01,+6.63977296E-01,+1.00000000E+00,+2.41546737E+00,-7.87903044E-01,+6.15799312E-01,+1.00000000E+00,+2.47819261E+00
+5.45000000E-01,+0.00000000E+00,-7.48434652E-01,+6.63208543E-01,+1.00000000E+00,+2.41649499E+00,-7.88611464E-01,+6.14891827E-01,+1.00000000E+00,+2.47934386E+00
+5.46000000E-01,+0.00000000E+00,-7.49117627E-01,+6.62437002E-01,+1.00000000E+00,+2.41752539E+00,-7.89320187E-01,+6.13981793E-01,+1.00000000E+00,+2.48049731E+00
+5.47000000E-01,+0.00000000E+00,-7.49801655E-01,+6.61662662E-01,+1.00000000E+00,+2.41855859E+00,-7.90029210E-01,+6.13069203E-01,+1.00000000E+00,+2.48165297E+00
+5.48000000E-01,+0.00000000E+00,-7.50486734E-01,+6.60885514E-01,+1.00000000E+00,+2.41959459E+00,-7.90738526E-01,+6.12154052E-01,+1.00000000E+00,+2.48281082E+00
+5.49000000E-01,+0.00000000E+00,-7.51172862E-01,+6.60105546E-01,+1.00000000E+00,+2.42063339E+00,-7.91448131E-01,+6.11236334E-01,+1.00000000E+00,+2.48397089E+00
+5.50000000E-01,+0.00000000E+00,-7.51860038E-01,+6.59322746E-01,+1.00000000E+00,+2.42167502E+00,-7.92158019E-01,+6.10316043E-01,+1.00000000E+00,+2.48513316E+00
+5.51000000E-01,+0.00000000E+00,-7.52548258E-01,+6.58537105E-01,+1.00000000E+00,+2.42271947E+00,-7.92868186E-01,+6.09393173E-01,+1.00000000E+00,+2.48629764E+00
+5.52000000E-01,+0.00000000E+00,-7.53237522E-01,+6.57748612E-01,+1.00000000E+00,+2.42376676E+00,-7.93578625E-01,+6.08467719E-01,+1.00000000E+00,+2.48746434E+00
+5.53000000E-01,+0.00000000E+00,-7.53927826E-01,+6.56957254E-01,+1.00000000E+00,+2.42481688E+00,-7.94289332E-01,+6.07539675E-01,+1.00000000E+00,+2.48863326E+00
+5.54000000E-01,+0.00000000E+00,-7.54619169E-01,+6.56163021E-01,+1.00000000E+00,+2.42586986E+00,-7.95000302E-01,+6.06609034E-01,+1.00000000E+00,+2.48980440E+00
+5.55000000E-01,+0.00000000E+00,-7.55311549E-01,+6.55365901E-01,+1.00000000E+00,+2.42692570E+00,-7.95711528E-01,+6.05675791E-01,+1.00000000E+00,+2.49097777E+00
+5.56000000E-01,+0.00000000E+00,-7.56004963E-01,+6.54565884E-01,+1.00000000E+00,+2.42798440E+00,-7.96423007E-01,+6.04739940E-01,+1.00000000E+00,+2.49215336E+00
+5.57000000E-01,+0.00000000E+00,-7.56699409E-01,+6.53762957E-01,+1.00000000E+00,+2.42904598E+00,-7.97134731E-01,+6.03801474E-01,+1.00000000E+00,+2.49333119E+00
+5.58000000E-01,+0.00000000E+00,-7.57394885E-01,+6.52957110E-01,+1.00000000E+00,+2.43011044E+00,-7.97846698E-01,+6.02860388E-01,+1.00000000E+00,+2.49451125E+00
+5.59000000E-01,+0.00000000E+00,-7.58091389E-01,+6.52148331E-01,+1.00000000E+00,+2.43117779E+00,-7.98558900E-01,+6.01916675E-01,+1.00000000E+00,+2.49569354E+00
+5.60000000E-01,+0.00000000E+00,-7.58788919E-01,+6.51336607E-01,+1.00000000E+00,+2.43224804E+00,-7.99271332E-01,+6.00970330E-01,+1.00000000E+00,+2.49687808E+00
+5.61000000E-01,+0.00000000E+00,-7.59487472E-01,+6.50521929E-01,+1.00000000E+00,+2.43332121E+00,-7.99983990E-01,+6.00021345E-01,+1.00000000E+00,+2.49806486E+00
+5.62000000E-01,+0.00000000E+00,-7.60187046E-01,+6.49704283E-01,+1.00000000E+00,+2.43439729E+00,-8.00696869E-01,+5.99069716E-01,+1.00000000E+00,+2.49925389E+00
+5.63000000E-01,+0.00000000E+00,-7.60887639E-01,+6.48883658E-01,+1.00000000E+00,+2.43547629E+00,-8.01409961E-01,+5.98115435E-01,+1.00000000E+00,+2.50044518E+00
+5.64000000E-01,+0.00000000E+00,-7.61589248E-01,+6.48060042E-01,+1.00000000E+00,+2.43655824E+00,-8.02123263E-01,+5.97158497E-01,+1.00000000E+00,+2.50163871E+00
+5.65000000E-01,+0.00000000E+00,-7.62291871E-01,+6.47233423E-01,+1.00000000E+00,+2.43764312E+00,-8.02836769E-01,+5.96198895E-01,+1.00000000E+00,+2.50283451E+00
+5.66000000E-01,+0.00000000E+00,-7.62995506E-01,+6.46403789E-01,+1.00000000E+00,+2.43873096E+00,-8.03550474E-01,+5.95236622E-01,+1.00000000E+00,+2.50403257E+00
+5.67000000E-01,+0.00000000E+00,-7.63700150E-01,+6.45571127E-01,+1.00000000E+00,+2.43982176E+00,-8.04264372E-01,+5.94271672E-01,+1.00000000E+00,+2.50523289E+00
+5.68000000E-01,+0.00000000E+00,-7.64405801E-01,+6.44735427E-01,+1.00000000E+00,+2.44091554E+00,-8.04978457E-01,+5.93304040E-01,+1.00000000E+00,+2.50643548E+00
+5.69000000E-01,+0.00000000E+00,-7.65112457E-01,+6.43896675E-01,+1.00000000E+00,+2.44201229E+00,-8.05692725E-01,+5.92333717E-01,+1.00000000E+00,+2.50764035E+00
+5.70000000E-01,+0.00000000E+00,-7.65820115E-01,+6.43054859E-01,+1.00000000E+00,+2.44311203E+00,-8.06407170E-01,+5.91360699E-01,+1.00000000E+00,+2.50884750E+00
+5.71000000E-01,+0.00000000E+00,-7.66528772E-01,+6.42209967E-01,+1.00000000E+00,+2.44421477E+00,-8.07121787E-01,+5.90384977E-01,+1.00000000E+00,+2.51005692E+00
+5.72000000E-01,+0.00000000E+00,-7.67238426E-01,+6.41361986E-01,+1.00000000E+00,+2.44532052E+00,-8.07836570E-01,+5.89406546E-01,+1.00000000E+00,+2.51126863E+00
+5.73000000E-01,+0.00000000E+00,-7.67949076E-01,+6.40510903E-01,+1.00000000E+00,+2.44642929E+00,-8.08551513E-01,+5.88425399E-01,+1.00000000E+00,+2.51248263E+00
+5.74000000E-01,+0.00000000E+00,-7.68660717E-01,+6.39656707E-01,+1.00000000E+00,+2.44754108E+00,-8.09266612E-01,+5.87441529E-01,+1.00000000E+00,+2.51369892E+00
+5.75000000E-01,+0.00000000E+00,-7.69373347E-01,+6.38799383E-01,+1.00000000E+00,+2.44865591E+00,-8.09981861E-01,+5.86454930E-01,+1.00000000E+00,+2.51491751E+00
+5.76000000E-01,+0.00000000E+00,-7.70086965E-01,+6.37938920E-01,+1.00000000E+00,+2.44977379E+00,-8.10697254E-01,+5.85465594E-01,+1.00000000E+00,+2.51613840E+00
+5.77000000E-01,+0.00000000E+00,-7.70801567E-01,+6.37075305E-01,+1.00000000E+00,+2.45089472E+00,-8.11412786E-01,+5.84473515E-01,+1.00000000E+00,+2.51736160E+00
+5.78000000E-01,+0.00000000E+00,-7.71517151E-01,+6.36208524E-01,+1.00000000E+00,+2.45201872E+00,-8.12128452E-01,+5.83478686E-01,+1.00000000E+00,+2.51858710E+00
+5.79000000E-01,+0.00000000E+00,-7.72233714E-01,+6.35338564E-01,+1.00000000E+00,+2.45314579E+00,-8.12844246E-01,+5.82481100E-01,+1.00000000E+00,+2.51981492E+00
+5.80000000E-01,+0.00000000E+00,-7.72951254E-01,+6.34465412E-01,+1.00000000E+00,+2.45427595E+00,-8.13560162E-01,+5.81480750E-01,+1.00000000E+00,+2.52104506E+00
+5.81000000E-01,+0.00000000E+00,-7.73669767E-01,+6.33589056E-01,+1.00000000E+00,+2.45540920E+00,-8.14276195E-01,+5.80477630E-01,+1.00000000E+00,+2.52227752E+00
+5.82000000E-01,+0.00000000E+00,-7.74389252E-01,+6.32709481E-01,+1.00000000E+00,+2.45654556E+00,-8.14992339E-01,+5.79471731E-01,+1.00000000E+00,+2.52351230E+00
+5.83000000E-01,+0.00000000E+00,-7.75109704E-01,+6.31826674E-01,+1.00000000E+00,+2.45768503E+00,-8.15708590E-01,+5.78463047E-01,+1.00000000E+00,+2.52474942E+00
+5.84000000E-01,+0.00000000E+00,-7.75831123E-01,+6.30940622E-01,+1.00000000E+00,+2.45882763E+00,-8.16424940E-01,+5.77451571E-01,+1.00000000E+00,+2.52598887E+00
+5.85000000E-01,+0.00000000E+00,-7.76553504E-01,+6.30051312E-01,+1.00000000E+00,+2.45997337E+00,-8.17141386E-01,+5.76437295E-01,+1.00000000E+00,+2.52723066E+00
+5.86000000E-01,+0.00000000E+00,-7.77276845E-01,+6.29158729E-01,+1.00000000E+00,+2.46112225E+00,-8.17857921E-01,+5.75420213E-01,+1.00000000E+00,+2.52847480E+00
+5.87000000E-01,+0.00000000E+00,-7.78001144E-01,+6.28262859E-01,+1.00000000E+00,+2.46227429E+00,-8.18574539E-01,+5.74400317E-01,+1.00000000E+00,+2.52972129E+00
+5.88000000E-01,+0.00000000E+00,-7.78726396E-01,+6.27363690E-01,+1.00000000E+00,+2.46342949E+00,-8.19291236E-01,+5.73377599E-01,+1.00000000E+00,+2.53097013E+00
+5.89000000E-01,+0.00000000E+00,-7.79452601E-01,+6.26461206E-01,+1.00000000E+00,+2.46458787E+00,-8.20008005E-01,+5.72352052E-01,+1.00000000E+00,+2.53222133E+00
+5.90000000E-01,+0.00000000E+00,-7.80179754E-01,+6.25555395E-01,+1.00000000E+00,+2.46574944E+00,-8.20724841E-01,+5.71323670E-01,+1.00000000E+00,+2.53347490E+00
+5.91000000E-01,+0.00000000E+00,-7.80907852E-01,+6.24646241E-01,+1.00000000E+00,+2.46691421E+00,-8.21441738E-01,+5.70292443E-01,+1.00000000E+00,+2.53473083E+00
+5.92000000E-01,+0.00000000E+00,-7.81636893E-01,+6.23733731E-01,+1.00000000E+00,+2.46808219E+00,-8.22158691E-01,+5.69258366E-01,+1.00000000E+00,+2.53598914E+00
+5.93000000E-01,+0.00000000E+00,-7.82366874E-01,+6.22817850E-01,+1.00000000E+00,+2.46925339E+00,-8.22875694E-01,+5.68221429E-01,+1.00000000E+00,+2.53724982E+00
+5.94000000E-01,+0.00000000E+00,-7.83097792E-01,+6.21898584E-01,+1.00000000E+00,+2.47042782E+00,-8.23592741E-01,+5.67181626E-01,+1.00000000E+00,+2.53851290E+00
+5.95000000E-01,+0.00000000E+00,-7.83829643E-01,+6.20975918E-01,+1.00000000E+00,+2.47160550E+00,-8.24309827E-01,+5.66138948E-01,+1.00000000E+00,+2.53977836E+00
+5.96000000E-01,+0.00000000E+00,-7.84562425E-01,+6.20049838E-01,+1.00000000E+00,+2.47278643E+00,-8.25026946E-01,+5.65093389E-01,+1.00000000E+00,+2.54104621E+00
+5.97000000E-01,+0.00000000E+00,-7.85296134E-01,+6.19120329E-01,+1.00000000E+00,+2.47397062E+00,-8.25744092E-01,+5.64044940E-01,+1.00000000E+00,+2.54231646E+00
+5.98000000E-01,+0.00000000E+00,-7.86030768E-01,+6.18187376E-01,+1.00000000E+00,+2.47515809E+00,-8.26461260E-01,+5.62993593E-01,+1.00000000E+00,+2.54358912E+00
+5.99000000E-01,+0.00000000E+00,-7.86766323E-01,+6.17250965E-01,+1.00000000E+00,+2.47634885E+00,-8.27178444E-01,+5.61939340E-01,+1.00000000E+00,+2.54486419E+00
+6.00000000E-01,+0.00000000E+00,-7.87502796E-01,+6.16311080E-01,+1.00000000E+00,+2.47754291E+00,-8.27895638E-01,+5.60882174E-01,+1.00000000E+00,+2.54614168E+00
+6.01000000E-01,+0.00000000E+00,-7.88240183E-01,+6.15367706E-01,+1.00000000E+00,+2.47874028E+00,-8.28612836E-01,+5.59822085E-01,+1.00000000E+00,+2.54742158E+00
+6.02000000E-01,+0.00000000E+00,-7.88978483E-01,+6.14420828E-01,+1.00000000E+00,+2.47994098E+00,-8.29330034E-01,+5.58759067E-01,+1.00000000E+00,+2.54870392E+00
+6.03000000E-01,+0.00000000E+00,-7.89717691E-01,+6.13470431E-01,+1.00000000E+00,+2.48114500E+00,-8.30047224E-01,+5.57693111E-01,+1.00000000E+00,+2.54998868E+00
+6.04000000E-01,+0.00000000E+00,-7.90457803E-01,+6.12516499E-01,+1.00000000E+00,+2.48235238E+00,-8.30764401E-01,+5.56624209E-01,+1.00000000E+00,+2.55127589E+00
+6.05000000E-01,+0.00000000E+00,-7.91198818E-01,+6.11559017E-01,+1.00000000E+00,+2.48356311E+00,-8.31481560E-01,+5.55552352E-01,+1.00000000E+00,+2.55256554E+00
+6.06000000E-01,+0.00000000E+00,-7.91940731E-01,+6.10597968E-01,+1.00000000E+00,+2.48477722E+00,-8.32198694E-01,+5.54477532E-01,+1.00000000E+00,+2.55385763E+00
+6.07000000E-01,+0.00000000E+00,-7.92683539E-01,+6.09633339E-01,+1.00000000E+00,+2.48599470E+00,-8.32915798E-01,+5.53399741E-01,+1.00000000E+00,+2.55515219E+00
+6.08000000E-01,+0.00000000E+00,-7.93427238E-01,+6.08665112E-01,+1.00000000E+00,+2.48721558E+00,-8.33632866E-01,+5.52318970E-01,+1.00000000E+00,+2.55644921E+00
+6.09000000E-01,+0.00000000E+00,-7.94171826E-01,+6.07693271E-01,+1.00000000E+00,+2.48843987E+00,-8.34349892E-01,+5.51235211E-01,+1.00000000E+00,+2.55774869E+00
+6.10000000E-01,+0.00000000E+00,-7.94917298E-01,+6.06717801E-01,+1.00000000E+00,+2.48966758E+00,-8.35066870E-01,+5.50148454E-01,+1.00000000E+00,+2.55905065E+00
+6.11000000E-01,+0.00000000E+00,-7.95663651E-01,+6.05738685E-01,+1.00000000E+00,+2.49089873E+00,-8.35783795E-01,+5.49058692E-01,+1.00000000E+00,+2.56035509E+00
+6.12000000E-01,+0.00000000E+00,-7.96410882E-01,+6.04755907E-01,+1.00000000E+00,+2.49213331E+00,-8.36500661E-01,+5.47965916E-01,+1.00000000E+00,+2.56166202E+00
+6.13000000E-01,+0.00000000E+00,-7.97158987E-01,+6.03769451E-01,+1.00000000E+00,+2.49337136E+00,-8.37217460E-01,+5.46870116E-01,+1.00000000E+00,+2.56297144E+00
+6.14000000E-01,+0.00000000E+00,-7.97907962E-01,+6.02779300E-01,+1.00000000E+00,+2.49461287E+00,-8.37934189E-01,+5.45771284E-01,+1.00000000E+00,+2.56428336E+00
+6.15000000E-01,+0.00000000E+00,-7.98657804E-01,+6.01785437E-01,+1.00000000E+00,+2.49585788E+00,-8.38650840E-01,+5.44669411E-01,+1.00000000E+00,+2.56559778E+00
+6.16000000E-01,+0.00000000E+00,-7.99408509E-01,+6.00787846E-01,+1.00000000E+00,+2.49710637E+00,-8.39367409E-01,+5.43564489E-01,+1.00000000E+00,+2.56691472E+00
+6.17000000E-01,+0.00000000E+00,-8.00160073E-01,+5.99786510E-01,+1.00000000E+00,+2.49835838E+00,-8.40083888E-01,+5.42456506E-01,+1.00000000E+00,+2.56823418E+00
+6.18000000E-01,+0.00000000E+00,-8.00912493E-01,+5.98781412E-01,+1.00000000E+00,+2.49961391E+00,-8.40800272E-01,+5.41345456E-01,+1.00000000E+00,+2.56955616E+00
+6.19000000E-01,+0.00000000E+00,-8.01665764E-01,+5.97772534E-01,+1.00000000E+00,+2.50087298E+00,-8.41516555E-01,+5.40231328E-01,+1.00000000E+00,+2.57088067E+00
+6.20000000E-01,+0.00000000E+00,-8.02419884E-01,+5.96759860E-01,+1.00000000E+00,+2.50213560E+00,-8.42232731E-01,+5.39114113E-01,+1.00000000E+00,+2.57220773E+00
+6.21000000E-01,+0.00000000E+00,-8.03174847E-01,+5.95743371E-01,+1.00000000E+00,+2.50340178E+00,-8.42948794E-01,+5.37993802E-01,+1.00000000E+00,+2.57353733E+00
+6.22000000E-01,+0.00000000E+00,-8.03930651E-01,+5.94723051E-01,+1.00000000E+00,+2.50467154E+00,-8.43664738E-01,+5.36870385E-01,+1.00000000E+00,+2.57486949E+00
+6.23000000E-01,+0.00000000E+00,-8.04687291E-01,+5.93698883E-01,+1.00000000E+00,+2.50594489E+00,-8.44380557E-01,+5.35743853E-01,+1.00000000E+00,+2.57620421E+00
+6.24000000E-01,+0.00000000E+00,-8.05444764E-01,+5.92670847E-01,+1.00000000E+00,+2.50722185E+00,-8.45096244E-01,+5.34614196E-01,+1.00000000E+00,+2.57754149E+00
+6.25000000E-01,+0.00000000E+00,-8.06203064E-01,+5.91638926E-01,+1.00000000E+00,+2.50850243E+00,-8.45811794E-01,+5.33481404E-01,+1.00000000E+00,+2.57888136E+00
+6.26000000E-01,+0.00000000E+00,-8.06962189E-01,+5.90603103E-01,+1.00000000E+00,+2.50978664E+00,-8.46527201E-01,+5.32345468E-01,+1.00000000E+00,+2.58022380E+00
+6.27000000E-01,+0.00000000E+00,-8.07722134E-01,+5.89563359E-01,+1.00000000E+00,+2.51107450E+00,-8.47242459E-01,+5.31206378E-01,+1.00000000E+00,+2.58156883E+00
+6.28000000E-01,+0.00000000E+00,-8.08482895E-01,+5.88519676E-01,+1.00000000E+00,+2.51236603E+00,-8.47957560E-01,+5.30064124E-01,+1.00000000E+00,+2.58291647E+00
+6.29000000E-01,+0.00000000E+00,-8.09244467E-01,+5.87472035E-01,+1.00000000E+00,+2.51366123E+00,-8.48672501E-01,+5.28918696E-01,+1.00000000E+00,+2.58426671E+00
+6.30000000E-01,+0.00000000E+00,-8.10006848E-01,+5.86420418E-01,+1.00000000E+00,+2.51496012E+00,-8.49387273E-01,+5.27770083E-01,+1.00000000E+00,+2.58561956E+00
+6.31000000E-01,+0.00000000E+00,-8.10770031E-01,+5.85364807E-01,+1.00000000E+00,+2.51626272E+00,-8.50101871E-01,+5.26618277E-01,+1.00000000E+00,+2.58697503E+00
+6.32000000E-01,+0.00000000E+00,-8.11534014E-01,+5.84305181E-01,+1.00000000E+00,+2.51756904E+00,-8.50816289E-01,+5.25463265E-01,+1.00000000E+00,+2.58833314E+00
+6.33000000E-01,+0.00000000E+00,-8.12298791E-01,+5.83241523E-01,+1.00000000E+00,+2.51887910E+00,-8.51530520E-01,+5.24305039E-01,+1.00000000E+00,+2.58969388E+00
+6.34000000E-01,+0.00000000E+00,-8.13064359E-01,+5.82173813E-01,+1.00000000E+00,+2.52019291E+00,-8.52244559E-01,+5.23143587E-01,+1.00000000E+00,+2.59105726E+00
+6.35000000E-01,+0.00000000E+00,-8.13830712E-01,+5.81102032E-01,+1.00000000E+00,+2.52151049E+00,-8.52958398E-01,+5.21978899E-01,+1.00000000E+00,+2.59242330E+00
+6.36000000E-01,+0.00000000E+00,-8.14597847E-01,+5.80026161E-01,+1.00000000E+00,+2.52283185E+00,-8.53672033E-01,+5.20810965E-01,+1.00000000E+00,+2.59379201E+00
+6.37000000E-01,+0.00000000E+00,-8.15365759E-01,+5.78946180E-01,+1.00000000E+00,+2.52415701E+00,-8.54385455E-01,+5.19639773E-01,+1.00000000E+00,+2.59516338E+00
+6.38000000E-01,+0.00000000E+00,-8.16134443E-01,+5.77862069E-01,+1.00000000E+00,+2.52548598E+00,-8.55098660E-01,+5.18465313E-01,+1.00000000E+00,+2.59653743E+00
+6.39000000E-01,+0.00000000E+00,-8.16903895E-01,+5.76773809E-01,+1.00000000E+00,+2.52681879E+00,-8.55811641E-01,+5.17287575E-01,+1.00000000E+00,+2.59791417E+00
+6.40000000E-01,+0.00000000E+00,-8.17674110E-01,+5.75681379E-01,+1.00000000E+00,+2.52815544E+00,-8.56524391E-01,+5.16106546E-01,+1.00000000E+00,+2.59929360E+00
+6.41000000E-01,+0.00000000E+00,-8.18445083E-01,+5.74584759E-01,+1.00000000E+00,+2.52949595E+00,-8.57236905E-01,+5.14922216E-01,+1.00000000E+00,+2.60067574E+00
+6.42000000E-01,+0.00000000E+00,-8.19216810E-01,+5.73483930E-01,+1.00000000E+00,+2.53084034E+00,-8.57949175E-01,+5.13734575E-01,+1.00000000E+00,+2.60206060E+00
+6.43000000E-01,+0.00000000E+00,-8.19989286E-01,+5.72378870E-01,+1.00000000E+00,+2.53218863E+00,-8.58661195E-01,+5.12543610E-01,+1.00000000E+00,+2.60344818E+00
+6.44000000E-01,+0.00000000E+00,-8.20762506E-01,+5.71269559E-01,+1.00000000E+00,+2.53354083E+00,-8.59372960E-01,+5.11349310E-01,+1.00000000E+00,+2.60483849E+00
+6.45000000E-01,+0.00000000E+00,-8.21536465E-01,+5.70155976E-01,+1.00000000E+00,+2.53489695E+00,-8.60084461E-01,+5.10151663E-01,+1.00000000E+00,+2.60623154E+00
+6.46000000E-01,+0.00000000E+00,-8.22311158E-01,+5.69038100E-01,+1.00000000E+00,+2.53625702E+00,-8.60795694E-01,+5.08950659E-01,+1.00000000E+00,+2.60762734E+00
+6.47000000E-01,+0.00000000E+00,-8.23086580E-01,+5.67915911E-01,+1.00000000E+00,+2.53762106E+00,-8.61506651E-01,+5.07746285E-01,+1.00000000E+00,+2.60902590E+00
+6.48000000E-01,+0.00000000E+00,-8.23862727E-01,+5.66789386E-01,+1.00000000E+00,+2.53898907E+00,-8.62217326E-01,+5.06538530E-01,+1.00000000E+00,+2.61042723E+00
+6.49000000E-01,+0.00000000E+00,-8.24639592E-01,+5.65658504E-01,+1.00000000E+00,+2.54036108E+00,-8.62927712E-01,+5.05327382E-01,+1.00000000E+00,+2.61183135E+00
+6.50000000E-01,+0.00000000E+00,-8.25417171E-01,+5.64523244E-01,+1.00000000E+00,+2.54173711E+00,-8.63637804E-01,+5.04112829E-01,+1.00000000E+00,+2.61323825E+00
+6.51000000E-01,+0.00000000E+00,-8.26195459E-01,+5.63383585E-01,+1.00000000E+00,+2.54311716E+00,-8.64347593E-01,+5.02894858E-01,+1.00000000E+00,+2.61464795E+00
+6.52000000E-01,+0.00000000E+00,-8.26974450E-01,+5.62239503E-01,+1.00000000E+00,+2.54450127E+00,-8.65057074E-01,+5.01673458E-01,+1.00000000E+00,+2.61606046E+00
+6.53000000E-01,+0.00000000E+00,-8.27754140E-01,+5.61090977E-01,+1.00000000E+00,+2.54588945E+00,-8.65766240E-01,+5.00448616E-01,+1.00000000E+00,+2.61747578E+00
+6.54000000E-01,+0.00000000E+00,-8.28534522E-01,+5.59937984E-01,+1.00000000E+00,+2.54728171E+00,-8.66475085E-01,+4.99220319E-01,+1.00000000E+00,+2.61889394E+00
+6.55000000E-01,+0.00000000E+00,-8.29315591E-01,+5.58780503E-01,+1.00000000E+00,+2.54867807E+00,-8.67183601E-01,+4.97988556E-01,+1.00000000E+00,+2.62031494E+00
+6.56000000E-01,+0.00000000E+00,-8.30097342E-01,+5.57618509E-01,+1.00000000E+00,+2.55007856E+00,-8.67891782E-01,+4.96753314E-01,+1.00000000E+00,+2.62173879E+00
+6.57000000E-01,+0.00000000E+00,-8.30879770E-01,+5.56451982E-01,+1.00000000E+00,+2.55148318E+00,-8.68599621E-01,+4.95514579E-01,+1.00000000E+00,+2.62316550E+00
+6.58000000E-01,+0.00000000E+00,-8.31662868E-01,+5.55280896E-01,+1.00000000E+00,+2.55289197E+00,-8.69307112E-01,+4.94272339E-01,+1.00000000E+00,+2.62459508E+00
+6.59000000E-01,+0.00000000E+00,-8.32446631E-01,+5.54105230E-01,+1.00000000E+00,+2.55430494E+00,-8.70014247E-01,+4.93026581E-01,+1.00000000E+00,+2.62602754E+00
