s,n,Re(f_ibc0.tm),Im(f_ibc0.tm),Abs(f_ibc0.tm),Arg(f_ibc0.tm),Re(f_ibc0.te),Im(f_ibc0.te),Abs(f_ibc0.te),Arg(f_ibc0.te)
+7.60000000E-01,+6.00000000E+00,-7.29361088E-14,-8.77654527E-13,+8.80679933E-13,-1.65370924E+00,-1.18856182E-13,-1.04188604E-12,+1.04864355E-12,-1.68438320E+00
+7.70000000E-01,+6.00000000E+00,-6.21300419E-14,-7.40290684E-13,+7.42893289E-13,-1.65452665E+00,-9.89454798E-14,-8.71964513E-13,+8.77560437E-13,-1.68378721E+00
+7.80000000E-01,+6.00000000E+00,-5.24053875E-14,-6.18444650E-13,+6.20661027E-13,-1.65533177E+00,-8.15827371E-14,-7.22803941E-13,+7.27393484E-13,-1.68319045E+00
+7.90000000E-01,+6.00000000E+00,-4.37306373E-14,-5.11253984E-13,+5.13120848E-13,-1.65612466E+00,-6.65651750E-14,-5.92929802E-13,+5.96654567E-13,-1.68259307E+00
+8.00000000E-01,+6.00000000E+00,-3.60657979E-14,-4.17802815E-13,+4.19356572E-13,-1.65690540E+00,-5.36913992E-14,-4.80849376E-13,+4.83837668E-13,-1.68199521E+00
+8.10000000E-01,+6.00000000E+00,-2.93630986E-14,-3.37131089E-13,+3.38407392E-13,-1.65767406E+00,-4.27627903E-14,-3.85063432E-13,+3.87430642E-13,-1.68139702E+00
+8.20000000E-01,+6.00000000E+00,-2.35678186E-14,-2.68244569E-13,+2.69277907E-13,-1.65843074E+00,-3.35848738E-14,-3.04078174E-13,+3.05927246E-13,-1.68079863E+00
+8.30000000E-01,+6.00000000E+00,-1.86192278E-14,-2.10125515E-13,+2.10948827E-13,-1.65917553E+00,-2.59686614E-14,-2.36417363E-13,+2.37839317E-13,-1.68020018E+00
+8.40000000E-01,+6.00000000E+00,-1.44516312E-14,-1.61743937E-13,+1.62388272E-13,-1.65990852E+00,-1.97319467E-14,-1.80634465E-13,+1.81708998E-13,-1.67960180E+00
+8.50000000E-01,+6.00000000E+00,-1.09955079E-14,-1.22069299E-13,+1.22563514E-13,-1.66062984E+00,-1.47005431E-14,-1.35324728E-13,+1.36120858E-13,-1.67900362E+00
+8.60000000E-01,+6.00000000E+00,-8.17872772E-15,-9.00825281E-14,+9.04530456E-14,-1.66133958E+00,-1.07094461E-14,-9.91369899E-14,+9.97137654E-14,-1.67840577E+00
+8.70000000E-01,+6.00000000E+00,-5.92783058E-15,-6.47881534E-14,+6.50587734E-14,-1.66203788E+00,-7.60390525E-15,-7.07850944E-14,+7.11923378E-14,-1.67780837E+00
+8.80000000E-01,+6.00000000E+00,-4.16934535E-15,-4.52263783E-14,+4.54181542E-14,-1.66272484E+00,-5.24038609E-15,-4.90586844E-14,+4.93377763E-14,-1.67721153E+00
+8.90000000E-01,+6.00000000E+00,-2.83112537E-15,-3.04848542E-14,+3.06160351E-14,-1.66340060E+00,-3.48740406E-15,-3.28331916E-14,+3.30178809E-14,-1.67661538E+00
+9.00000000E-01,+6.00000000E+00,-1.84367060E-15,-1.97098941E-14,+1.97959351E-14,-1.66406529E+00,-2.22620902E-15,-2.10787743E-14,+2.11960075E-14,-1.67602003E+00
+9.10000000E-01,+6.00000000E+00,-1.14140379E-15,-1.21168305E-14,+1.21704718E-14,-1.66471903E+00,-1.35129920E-15,-1.28679547E-14,+1.29387120E-14,-1.67542559E+00
+9.20000000E-01,+6.00000000E+00,-6.63862323E-16,-6.99918312E-15,+7.03059582E-15,-1.66536197E+00,-7.70741069E-16,-7.38167194E-15,+7.42180049E-15,-1.67483216E+00
+9.30000000E-01,+6.00000000E+00,-3.56762806E-16,-3.73626310E-15,+3.75325747E-15,-1.66599423E+00,-4.06270724E-16,-3.91344561E-15,+3.93447741E-15,-1.67423984E+00
+9.40000000E-01,+6.00000000E+00,-1.72889612E-16,-1.79879800E-15,+1.80708745E-15,-1.66661596E+00,-1.93150622E-16,-1.87131274E-15,+1.88125451E-15,-1.67364875E+00
+9.50000000E-01,+6.00000000E+00,-7.27528351E-17,-7.52115097E-16,+7.55625631E-16,-1.66722730E+00,-7.97540548E-17,-7.77173771E-16,+7.81255259E-16,-1.67305897E+00
+9.60000000E-01,+6.00000000E+00,-2.49547393E-17,-2.56372729E-16,+2.57584385E-16,-1.66782838E+00,-2.68481608E-17,-2.63149942E-16,+2.64516003E-16,-1.67247061E+00
+9.70000000E-01,+6.00000000E+00,-6.19698391E-18,-6.32769277E-17,+6.35796523E-17,-1.66841935E+00,-6.54458642E-18,-6.45211738E-17,+6.48522435E-17,-1.67188375E+00
+9.80000000E-01,+6.00000000E+00,-8.53718697E-19,-8.66535199E-18,+8.70730503E-18,-1.66900036E+00,-8.85191712E-19,-8.77801505E-18,+8.82253436E-18,-1.67129847E+00
+9.90000000E-01,+6.00000000E+00,-2.79014692E-20,-2.81555142E-19,+2.82934250E-19,-1.66957154E+00,-2.84085732E-20,-2.83370491E-19,+2.84790945E-19,-1.67071488E+00
+1.00000000E+00,+6.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+0.00000000E+00,+7.00000000E+00,-1.01971562E-15,-7.28804325E-14,+7.28875659E-14,-1.58478704E+00,-1.53089282E-14,-1.27866001E-13,+1.28779181E-13,-1.68995547E+00
+1.00000000E-02,+7.00000000E+00,-1.02062549E-15,-7.28495528E-14,+7.28567020E-14,-1.58480546E+00,-1.52998708E-14,-1.27796775E-13,+1.28709369E-13,-1.68994953E+00
+2.00000000E-02,+7.00000000E+00,-1.02334603E-15,-7.27569528E-14,+7.27641493E-14,-1.58486067E+00,-1.52727251E-14,-1.27589272E-13,+1.28500111E-13,-1.68993174E+00
+3.00000000E-02,+7.00000000E+00,-1.02785009E-15,-7.26027502E-14,+7.26100256E-14,-1.58495256E+00,-1.52275710E-14,-1.27244023E-13,+1.28151942E-13,-1.68990208E+00
+4.00000000E-02,+7.00000000E+00,-1.03409268E-15,-7.23871414E-14,+7.23945273E-14,-1.58508094E+00,-1.51645411E-14,-1.26761906E-13,+1.27665752E-13,-1.68986060E+00
+5.00000000E-02,+7.00000000E+00,-1.04201132E-15,-7.21104025E-14,+7.21179308E-14,-1.58524554E+00,-1.50838204E-14,-1.26144150E-13,+1.27042781E-13,-1.68980731E+00
+6.00000000E-02,+7.00000000E+00,-1.05152657E-15,-7.17728907E-14,+7.17805931E-14,-1.58544603E+00,-1.49856457E-14,-1.25392327E-13,+1.26284620E-13,-1.68974225E+00
+7.00000000E-02,+7.00000000E+00,-1.06254266E-15,-7.13750449E-14,+7.13829534E-14,-1.58568198E+00,-1.48703042E-14,-1.24508350E-13,+1.25393203E-13,-1.68966546E+00
+8.00000000E-02,+7.00000000E+00,-1.07494827E-15,-7.09173882E-14,+7.09255347E-14,-1.58595292E+00,-1.47381329E-14,-1.23494467E-13,+1.24370800E-13,-1.68957699E+00
+9.00000000E-02,+7.00000000E+00,-1.08861747E-15,-7.04005291E-14,+7.04089454E-14,-1.58625829E+00,-1.45895170E-14,-1.22353251E-13,+1.23220015E-13,-1.68947690E+00
+1.00000000E-01,+7.00000000E+00,-1.10341071E-15,-6.98251636E-14,+6.98338814E-14,-1.58659749E+00,-1.44248885E-14,-1.21087598E-13,+1.21943773E-13,-1.68936526E+00
+1.10000000E-01,+7.00000000E+00,-1.11917599E-15,-6.91920778E-14,+6.92011285E-14,-1.58696983E+00,-1.42447247E-14,-1.19700713E-13,+1.20545315E-13,-1.68924213E+00
+1.20000000E-01,+7.00000000E+00,-1.13575012E-15,-6.85021495E-14,+6.85115640E-14,-1.58737458E+00,-1.40495460E-14,-1.18196103E-13,+1.19028184E-13,-1.68910760E+00
+1.30000000E-01,+7.00000000E+00,-1.15296001E-15,-6.77563511E-14,+6.77661599E-14,-1.58781095E+00,-1.38399139E-14,-1.16577568E-13,+1.17396220E-13,-1.68896175E+00
+1.40000000E-01,+7.00000000E+00,-1.17062416E-15,-6.69557517E-14,+6.69659843E-14,-1.58827809E+00,-1.36164294E-14,-1.14849184E-13,+1.15653544E-13,-1.68880468E+00
+1.50000000E-01,+7.00000000E+00,-1.18855412E-15,-6.61015195E-14,+6.61122041E-14,-1.58877513E+00,-1.33797298E-14,-1.13015297E-13,+1.13804545E-13,-1.68863649E+00
+1.60000000E-01,+7.00000000E+00,-1.20655604E-15,-6.51949235E-14,+6.52060874E-14,-1.58930112E+00,-1.31304871E-14,-1.11080507E-13,+1.11853872E-13,-1.68845728E+00
+1.70000000E-01,+7.00000000E+00,-1.22443230E-15,-6.42373365E-14,+6.42490049E-14,-1.58985509E+00,-1.28694047E-14,-1.09049651E-13,+1.09806411E-13,-1.68826716E+00
+1.80000000E-01,+7.00000000E+00,-1.24198314E-15,-6.32302357E-14,+6.32424322E-14,-1.59043604E+00,-1.25972152E-14,-1.06927793E-13,+1.07667278E-13,-1.68806626E+00
+1.90000000E-01,+7.00000000E+00,-1.25900834E-15,-6.21752052E-14,+6.21879510E-14,-1.59104292E+00,-1.23146772E-14,-1.04720206E-13,+1.05441798E-13,-1.68785471E+00
+2.00000000E-01,+7.00000000E+00,-1.27530884E-15,-6.10739368E-14,+6.10872504E-14,-1.59167469E+00,-1.20225727E-14,-1.02432355E-13,+1.03135491E-13,-1.68763263E+00
+2.10000000E-01,+7.00000000E+00,-1.29068848E-15,-5.99282305E-14,+5.99421278E-14,-1.59233023E+00,-1.17217039E-14,-1.00069880E-13,+1.00754053E-13,-1.68740015E+00
+2.20000000E-01,+7.00000000E+00,-1.30495557E-15,-5.87399955E-14,+5.87544891E-14,-1.59300847E+00,-1.14128900E-14,-9.76385801E-14,+9.83033386E-14,-1.68715744E+00
+2.30000000E-01,+7.00000000E+00,-1.31792459E-15,-5.75112496E-14,+5.75263483E-14,-1.59370826E+00,-1.10969646E-14,-9.51443918E-14,+9.57893414E-14,-1.68690462E+00
+2.40000000E-01,+7.00000000E+00,-1.32941767E-15,-5.62441182E-14,+5.62598274E-14,-1.59442849E+00,-1.07747719E-14,-9.25933730E-14,+9.32181765E-14,-1.68664186E+00
+2.50000000E-01,+7.00000000E+00,-1.33926619E-15,-5.49408336E-14,+5.49571545E-14,-1.59516802E+00,-1.04471637E-14,-8.99916818E-14,+9.05960596E-14,-1.68636931E+00
+2.60000000E-01,+7.00000000E+00,-1.34731214E-15,-5.36037328E-14,+5.36206622E-14,-1.59592571E+00,-1.01149964E-14,-8.73455570E-14,+8.79292869E-14,-1.68608714E+00
+2.70000000E-01,+7.00000000E+00,-1.35340954E-15,-5.22352542E-14,+5.22527846E-14,-1.59670042E+00,-9.77912751E-15,-8.46612980E-14,+8.52242143E-14,-1.68579551E+00
+2.80000000E-01,+7.00000000E+00,-1.35742565E-15,-5.08379352E-14,+5.08560543E-14,-1.59749102E+00,-9.44041246E-15,-8.19452435E-14,+8.24872373E-14,-1.68549460E+00
+2.90000000E-01,+7.00000000E+00,-1.35924216E-15,-4.94144072E-14,+4.94330980E-14,-1.59829639E+00,-9.09970147E-15,-7.92037511E-14,+7.97247688E-14,-1.68518457E+00
+3.00000000E-01,+7.00000000E+00,-1.35875621E-15,-4.79673909E-14,+4.79866315E-14,-1.59911542E+00,-8.75783634E-15,-7.64431761E-14,+7.69432185E-14,-1.68486561E+00
+3.10000000E-01,+7.00000000E+00,-1.35588130E-15,-4.64996905E-14,+4.65194543E-14,-1.59994700E+00,-8.41564735E-15,-7.36698499E-14,+7.41489711E-14,-1.68453790E+00
+3.20000000E-01,+7.00000000E+00,-1.35054806E-15,-4.50141872E-14,+4.50344427E-14,-1.60079005E+00,-8.07395018E-15,-7.08900590E-14,+7.13483647E-14,-1.68420162E+00
+3.30000000E-01,+7.00000000E+00,-1.34270491E-15,-4.35138317E-14,+4.35345427E-14,-1.60164351E+00,-7.73354299E-15,-6.81100237E-14,+6.85476696E-14,-1.68385697E+00
+3.40000000E-01,+7.00000000E+00,-1.33231850E-15,-4.20016359E-14,+4.20227616E-14,-1.60250633E+00,-7.39520348E-15,-6.53358765E-14,+6.57530668E-14,-1.68350413E+00
+3.50000000E-01,+7.00000000E+00,-1.31937408E-15,-4.04806641E-14,+4.05021594E-14,-1.60337749E+00,-7.05968617E-15,-6.25736419E-14,+6.29706267E-14,-1.68314330E+00
+3.60000000E-01,+7.00000000E+00,-1.30387563E-15,-3.89540228E-14,+3.89758385E-14,-1.60425600E+00,-6.72771972E-15,-5.98292152E-14,+6.02062887E-14,-1.68277467E+00
+3.70000000E-01,+7.00000000E+00,-1.28584593E-15,-3.74248507E-14,+3.74469338E-14,-1.60514089E+00,-6.40000441E-15,-5.71083422E-14,+5.74658403E-14,-1.68239844E+00
+3.80000000E-01,+7.00000000E+00,-1.26532635E-15,-3.58963069E-14,+3.59186010E-14,-1.60603122E+00,-6.07720977E-15,-5.44165995E-14,+5.47548973E-14,-1.68201481E+00
+3.90000000E-01,+7.00000000E+00,-1.24237655E-15,-3.43715594E-14,+3.43940052E-14,-1.60692608E+00,-5.75997231E-15,-5.17593753E-14,+5.20788845E-14,-1.68162398E+00
+4.00000000E-01,+7.00000000E+00,-1.21707406E-15,-3.28537723E-14,+3.28763079E-14,-1.60782458E+00,-5.44889351E-15,-4.91418504E-14,+4.94430168E-14,-1.68122616E+00
+4.10000000E-01,+7.00000000E+00,-1.18951358E-15,-3.13460931E-14,+3.13686546E-14,-1.60872587E+00,-5.14453790E-15,-4.65689810E-14,+4.68522813E-14,-1.68082154E+00
+4.20000000E-01,+7.00000000E+00,-1.15980621E-15,-2.98516388E-14,+2.98741609E-14,-1.60962914E+00,-4.84743138E-15,-4.40454807E-14,+4.43114202E-14,-1.68041033E+00
+4.30000000E-01,+7.00000000E+00,-1.12807858E-15,-2.83734823E-14,+2.83958987E-14,-1.61053360E+00,-4.55805967E-15,-4.15758052E-14,+4.18249146E-14,-1.67999274E+00
+4.40000000E-01,+7.00000000E+00,-1.09447169E-15,-2.69146382E-14,+2.69368821E-14,-1.61143849E+00,-4.27686704E-15,-3.91641367E-14,+3.93969694E-14,-1.67956897E+00
+4.50000000E-01,+7.00000000E+00,-1.05913979E-15,-2.54780482E-14,+2.55000533E-14,-1.61234309E+00,-4.00425519E-15,-3.68143704E-14,+3.70314991E-14,-1.67913922E+00
+4.60000000E-01,+7.00000000E+00,-1.02224899E-15,-2.40665671E-14,+2.40882678E-14,-1.61324670E+00,-3.74058235E-15,-3.45301011E-14,+3.47321154E-14,-1.67870370E+00
+4.70000000E-01,+7.00000000E+00,-9.83975877E-16,-2.26829480E-14,+2.27042802E-14,-1.61414869E+00,-3.48616263E-15,-3.23146123E-14,+3.25021152E-14,-1.67826262E+00
+4.80000000E-01,+7.00000000E+00,-9.44505955E-16,-2.13298284E-14,+2.13507300E-14,-1.61504841E+00,-3.24126556E-15,-3.01708657E-14,+3.03444713E-14,-1.67781618E+00
+4.90000000E-01,+7.00000000E+00,-9.04032044E-16,-2.00097158E-14,+2.00301273E-14,-1.61594528E+00,-3.00611587E-15,-2.81014928E-14,+2.82618228E-14,-1.67736459E+00
+5.00000000E-01,+7.00000000E+00,-8.62752590E-16,-1.87249745E-14,+1.87448396E-14,-1.61683873E+00,-2.78089350E-15,-2.61087877E-14,+2.62564690E-14,-1.67690804E+00
+5.10000000E-01,+7.00000000E+00,-8.20869929E-16,-1.74778123E-14,+1.74970783E-14,-1.61772824E+00,-2.56573381E-15,-2.41947017E-14,+2.43303633E-14,-1.67644675E+00
+5.20000000E-01,+7.00000000E+00,-7.78588511E-16,-1.62702682E-14,+1.62888866E-14,-1.61861330E+00,-2.36072808E-15,-2.23608392E-14,+2.24851099E-14,-1.67598090E+00
+5.30000000E-01,+7.00000000E+00,-7.36113108E-16,-1.51042008E-14,+1.51221276E-14,-1.61949345E+00,-2.16592413E-15,-2.06084560E-14,+2.07219614E-14,-1.67551071E+00
+5.40000000E-01,+7.00000000E+00,-6.93647012E-16,-1.39812773E-14,+1.39984735E-14,-1.62036825E+00,-1.98132729E-15,-1.89384585E-14,+1.90418189E-14,-1.67503637E+00
+5.50000000E-01,+7.00000000E+00,-6.51390254E-16,-1.29029642E-14,+1.29193960E-14,-1.62123727E+00,-1.80690149E-15,-1.73514056E-14,+1.74452334E-14,-1.67455807E+00
+5.60000000E-01,+7.00000000E+00,-6.09537858E-16,-1.18705184E-14,+1.18861577E-14,-1.62210015E+00,-1.64257057E-15,-1.58475118E-14,+1.59324094E-14,-1.67407602E+00
+5.70000000E-01,+7.00000000E+00,-5.68278146E-16,-1.08849805E-14,+1.08998046E-14,-1.62295652E+00,-1.48821989E-15,-1.44266524E-14,+1.45032100E-14,-1.67359040E+00
+5.80000000E-01,+7.00000000E+00,-5.27791108E-16,-9.94716835E-15,+9.96116066E-15,-1.62380605E+00,-1.34369796E-15,-1.30883708E-14,+1.31571643E-14,-1.67310141E+00
+5.90000000E-01,+7.00000000E+00,-4.88246872E-16,-9.05767301E-15,+9.07082275E-15,-1.62464844E+00,-1.20881845E-15,-1.18318869E-14,+1.18934767E-14,-1.67260923E+00
+6.00000000E-01,+7.00000000E+00,-4.49804271E-16,-8.21685603E-15,+8.22915833E-15,-1.62548340E+00,-1.08336224E-15,-1.06561085E-14,+1.07110374E-14,-1.67211405E+00
+6.10000000E-01,+7.00000000E+00,-4.12609533E-16,-7.42484825E-15,+7.43630406E-15,-1.62631067E+00,-9.67079654E-16,-9.55964367E-15,+9.60843536E-15,-1.67161606E+00
+6.20000000E-01,+7.00000000E+00,-3.76795119E-16,-6.68155051E-15,+6.69216645E-15,-1.62713002E+00,-8.59692917E-16,-8.54081505E-15,+8.58397307E-15,-1.67111544E+00
+6.30000000E-01,+7.00000000E+00,-3.42478700E-16,-5.98663612E-15,+5.99642424E-15,-1.62794124E+00,-7.60898647E-16,-7.59767608E-15,+7.63568259E-15,-1.67061237E+00
+6.40000000E-01,+7.00000000E+00,-3.09762314E-16,-5.33955512E-15,+5.34853266E-15,-1.62874413E+00,-6.70370523E-16,-6.72802876E-15,+6.76134363E-15,-1.67010702E+00
+6.50000000E-01,+7.00000000E+00,-2.78731690E-16,-4.73954047E-15,+4.74772948E-15,-1.62953852E+00,-5.87762034E-16,-5.92944298E-15,+5.95850302E-15,-1.66959957E+00
+6.60000000E-01,+7.00000000E+00,-2.49455767E-16,-4.18561601E-15,+4.19304300E-15,-1.63032425E+00,-5.12709314E-16,-5.19927725E-15,+5.22449565E-15,-1.66909019E+00
+6.70000000E-01,+7.00000000E+00,-2.21986406E-16,-3.67660640E-15,+3.68330186E-15,-1.63110119E+00,-4.44834034E-16,-4.53470087E-15,+4.55646676E-15,-1.66857904E+00
+6.80000000E-01,+7.00000000E+00,-1.96358303E-16,-3.21114869E-15,+3.21714664E-15,-1.63186921E+00,-3.83746337E-16,-3.93271716E-15,+3.95139538E-15,-1.66806630E+00
+6.90000000E-01,+7.00000000E+00,-1.72589108E-16,-2.78770576E-15,+2.79304321E-15,-1.63262821E+00,-3.29047791E-16,-3.39018778E-15,+3.40611886E-15,-1.66755213E+00
+7.00000000E-01,+7.00000000E+00,-1.50679750E-16,-2.40458136E-15,+2.40929781E-15,-1.63337811E+00,-2.80334345E-16,-2.90385794E-15,+2.91735810E-15,-1.66703668E+00
+7.10000000E-01,+7.00000000E+00,-1.30614961E-16,-2.05993670E-15,+2.06407351E-15,-1.63411882E+00,-2.37199249E-16,-2.47038216E-15,+2.48174364E-15,-1.66652011E+00
+7.20000000E-01,+7.00000000E+00,-1.12364002E-16,-1.75180841E-15,+1.75540832E-15,-1.63485030E+00,-1.99235935E-16,-2.08635057E-15,+2.09584199E-15,-1.66600257E+00
+7.30000000E-01,+7.00000000E+00,-9.58815836E-17,-1.47812778E-15,+1.48123429E-15,-1.63557249E+00,-1.66040821E-16,-1.74831542E-15,+1.75618233E-15,-1.66548421E+00
+7.40000000E-01,+7.00000000E+00,-8.11089548E-17,-1.23674109E-15,+1.23939792E-15,-1.63628535E+00,-1.37216022E-16,-1.45281760E-15,+1.45928312E-15,-1.66496519E+00
+7.50000000E-01,+7.00000000E+00,-6.79751707E-17,-1.02543067E-15,+1.02768121E-15,-1.63698887E+00,-1.12371939E-16,-1.19641284E-15,+1.20167846E-15,-1.66444564E+00
+7.60000000E-01,+7.00000000E+00,-5.63985005E-17,-8.41936648E-16,+8.43823507E-16,-1.63768303E+00,-9.11297038E-17,-9.75697466E-16,+9.79943962E-16,-1.66392570E+00
+7.70000000E-01,+7.00000000E+00,-4.62879690E-17,-6.83979079E-16,+6.85543548E-16,-1.63836784E+00,-7.31234659E-17,-7.87333359E-16,+7.90721734E-16,-1.66340551E+00
+7.80000000E-01,+7.00000000E+00,-3.75450020E-17,-5.49280050E-16,+5.50561714E-16,-1.63904329E+00,-5.80024812E-17,-6.28071813E-16,+6.30744393E-16,-1.66288520E+00
+7.90000000E-01,+7.00000000E+00,-3.00651537E-17,-4.35585635E-16,+4.36621987E-16,-1.63970940E+00,-4.54329989E-17,-4.94776089E-16,+4.96857662E-16,-1.66236491E+00
+8.00000000E-01,+7.00000000E+00,-2.37398849E-17,-3.40687279E-16,+3.41513403E-16,-1.64036620E+00,-3.50999160E-17,-3.84442344E-16,+3.86041345E-16,-1.66184476E+00
+8.10000000E-01,+7.00000000E+00,-1.84583648E-17,-2.62442325E-16,+2.63090640E-16,-1.64101373E+00,-2.67081855E-17,-2.94218642E-16,+2.95428395E-16,-1.66132487E+00
+8.20000000E-01,+7.00000000E+00,-1.41092599E-17,-1.98793351E-16,+1.99293421E-16,-1.64165202E+00,-1.99839606E-17,-2.21421821E-16,+2.22321797E-16,-1.66080536E+00
+8.30000000E-01,+7.00000000E+00,-1.05824801E-17,-1.47785973E-16,+1.48164377E-16,-1.64228111E+00,-1.46754612E-17,-1.63551906E-16,+1.64208998E-16,-1.66028635E+00
+8.40000000E-01,+7.00000000E+00,-7.77084437E-18,-1.07584785E-16,+1.07865063E-16,-1.64290106E+00,-1.05535510E-17,-1.18303876E-16,+1.18773669E-16,-1.65976796E+00
+8.50000000E-01,+7.00000000E+00,-5.57163112E-18,-7.64871207E-17,+7.66897823E-17,-1.64351194E+00,-7.41201643E-18,-8.35765303E-17,+8.39045553E-17,-1.65925029E+00
+8.60000000E-01,+7.00000000E+00,-3.88797993E-18,-5.29343319E-17,+5.30769242E-17,-1.64411379E+00,-5.06754452E-18,-5.74782857E-17,+5.77012421E-17,-1.65873346E+00
+8.70000000E-01,+7.00000000E+00,-2.63010927E-18,-3.55202993E-17,+3.56175397E-17,-1.64470669E+00,-3.35939639E-18,-3.83297520E-17,+3.84766869E-17,-1.65821755E+00
+8.80000000E-01,+7.00000000E+00,-1.71631986E-18,-2.29969502E-17,+2.30609079E-17,-1.64529072E+00,-2.14878233E-18,-2.46629799E-17,+2.47564101E-17,-1.65770269E+00
+8.90000000E-01,+7.00000000E+00,-1.07375553E-18,-1.42765844E-17,+1.43169065E-17,-1.64586594E+00,-1.31794619E-18,-1.52173352E-17,+1.52743011E-17,-1.65718896E+00
+9.00000000E-01,+7.00000000E+00,-6.38898043E-19,-8.43088200E-18,+8.45505541E-18,-1.64643245E+00,-7.68974186E-19,-8.93201684E-18,+8.96505695E-18,-1.65667646E+00
+9.10000000E-01,+7.00000000E+00,-3.57778937E-19,-4.68654139E-18,+4.70017829E-18,-1.64699032E+00,-4.22348872E-19,-4.93531184E-18,+4.95335053E-18,-1.65616527E+00
+9.20000000E-01,+7.00000000E+00,-1.85898480E-19,-2.41758371E-18,+2.42472045E-18,-1.64753964E+00,-2.15276089E-19,-2.53077070E-18,+2.53991026E-18,-1.65565550E+00
+9.30000000E-01,+7.00000000E+00,-8.78517706E-20,-1.13447280E-18,+1.13786927E-18,-1.64808050E+00,-9.98204447E-20,-1.18058734E-18,+1.18479981E-18,-1.65514721E+00
+9.40000000E-01,+7.00000000E+00,-3.66731631E-20,-4.70324823E-19,+4.71752435E-19,-1.64861299E+00,-4.08931595E-20,-4.86584646E-19,+4.88299977E-19,-1.65464051E+00
+9.50000000E-01,+7.00000000E+00,-1.29239044E-20,-1.64632488E-19,+1.65138982E-19,-1.64913721E+00,-1.41453049E-20,-1.69338726E-19,+1.69928496E-19,-1.65413545E+00
+9.60000000E-01,+7.00000000E+00,-3.56387738E-21,-4.51005070E-20,+4.52410981E-20,-1.64965325E+00,-3.82947535E-21,-4.61239239E-20,+4.62826235E-20,-1.65363213E+00
+9.70000000E-01,+7.00000000E+00,-6.67018115E-22,-8.38679625E-21,+8.41327906E-21,-1.65016120E+00,-7.03772836E-22,-8.52842560E-21,+8.55741429E-21,-1.65313061E+00
+9.80000000E-01,+7.00000000E+00,-6.15598408E-23,-7.69160638E-22,+7.71620179E-22,-1.65066118E+00,-6.37895975E-23,-7.77752948E-22,+7.80364505E-22,-1.65263097E+00
+9.90000000E-01,+7.00000000E+00,-1.01085049E-24,-1.25524159E-23,+1.25930522E-23,-1.65115327E+00,-1.02890373E-24,-1.26219856E-23,+1.26638526E-23,-1.65213327E+00
+1.00000000E+00,+7.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+0.00000000E+00,+8.00000000E+00,-1.59050733E-18,-1.30072766E-16,+1.30082490E-16,-1.58302354E+00,-2.18682596E-17,-2.12413963E-16,+2.13536677E-16,-1.67338604E+00
+1.00000000E-02,+8.00000000E+00,-1.59157071E-18,-1.30003095E-16,+1.30012837E-16,-1.58303828E+00,-2.18531480E-17,-2.12278618E-16,+2.13400496E-16,-1.67338055E+00
+2.00000000E-02,+8.00000000E+00,-1.59474666E-18,-1.29794230E-16,+1.29804027E-16,-1.58308244E+00,-2.18078666E-17,-2.11873008E-16,+2.12992382E-16,-1.67336408E+00
+3.00000000E-02,+8.00000000E+00,-1.59999268E-18,-1.29446619E-16,+1.29456506E-16,-1.58315595E+00,-2.17325755E-17,-2.11198402E-16,+2.12313612E-16,-1.67333665E+00
+4.00000000E-02,+8.00000000E+00,-1.60723844E-18,-1.28961004E-16,+1.28971020E-16,-1.58325866E+00,-2.16275407E-17,-2.10256910E-16,+2.11366314E-16,-1.67329828E+00
+5.00000000E-02,+8.00000000E+00,-1.61638649E-18,-1.28338429E-16,+1.28348608E-16,-1.58339038E+00,-2.14931327E-17,-2.09051472E-16,+2.10153451E-16,-1.67324898E+00
+6.00000000E-02,+8.00000000E+00,-1.62731320E-18,-1.27580232E-16,+1.27590610E-16,-1.58355085E+00,-2.13298250E-17,-2.07585852E-16,+2.08678814E-16,-1.67318881E+00
+7.00000000E-02,+8.00000000E+00,-1.63987003E-18,-1.26688049E-16,+1.26698662E-16,-1.58373976E+00,-2.11381913E-17,-2.05864617E-16,+2.06947007E-16,-1.67311779E+00
+8.00000000E-02,+8.00000000E+00,-1.65388505E-18,-1.25663810E-16,+1.25674693E-16,-1.58395676E+00,-2.09189032E-17,-2.03893122E-16,+2.04963425E-16,-1.67303599E+00
+9.00000000E-02,+8.00000000E+00,-1.66916464E-18,-1.24509741E-16,+1.24520929E-16,-1.58420142E+00,-2.06727264E-17,-2.01677489E-16,+2.02734238E-16,-1.67294346E+00
+1.00000000E-01,+8.00000000E+00,-1.68549546E-18,-1.23228363E-16,+1.23239889E-16,-1.58447329E+00,-2.04005177E-17,-1.99224580E-16,+2.00266359E-16,-1.67284025E+00
+1.10000000E-01,+8.00000000E+00,-1.70264662E-18,-1.21822487E-16,+1.21834385E-16,-1.58477187E+00,-2.01032201E-17,-1.96541974E-16,+1.97567424E-16,-1.67272646E+00
